1.3932e+06      	2.86059023e+02
1.3968e+06      	2.86072749e+02
1.4004e+06      	2.86086465e+02
1.404e+06       	2.86100172e+02
1.4076e+06      	2.86113869e+02
1.4112e+06      	2.86127556e+02
1.4148e+06      	2.86141233e+02
1.4184e+06      	2.86154900e+02
1.422e+06       	2.86168557e+02
1.4256e+06      	2.86182205e+02
1.4292e+06      	2.86195842e+02
1.4328e+06      	2.86209470e+02
1.4364e+06      	2.86223088e+02
1.44e+06        	2.86236697e+02
1.4436e+06      	2.86250296e+02
1.4472e+06      	2.86263885e+02
1.4508e+06      	2.86277464e+02
1.4544e+06      	2.86291034e+02
1.458e+06       	2.86304594e+02
1.4616e+06      	2.86318144e+02
1.4652e+06      	2.86331685e+02
1.4688e+06      	2.86345216e+02
1.4724e+06      	2.86358738e+02
1.476e+06       	2.86372250e+02
1.4796e+06      	2.86385752e+02
1.4832e+06      	2.86399245e+02
1.4868e+06      	2.86412729e+02
1.4904e+06      	2.86426203e+02
1.494e+06       	2.86439667e+02
1.4976e+06      	2.86453122e+02
1.5012e+06      	2.86466567e+02
1.5048e+06      	2.86480004e+02
1.5084e+06      	2.86493430e+02
1.512e+06       	2.86506847e+02
1.5156e+06      	2.86520255e+02
1.5192e+06      	2.86533654e+02
1.5228e+06      	2.86547043e+02
1.5264e+06      	2.86560422e+02
1.53e+06        	2.86573793e+02
1.5336e+06      	2.86587154e+02
1.5372e+06      	2.86600505e+02
1.5408e+06      	2.86613848e+02
1.5444e+06      	2.86627181e+02
1.548e+06       	2.86640505e+02
1.5516e+06      	2.86653819e+02
1.5552e+06      	2.86667125e+02
1.5588e+06      	2.86680421e+02
1.5624e+06      	2.86693708e+02
1.566e+06       	2.86706985e+02
1.5696e+06      	2.86720254e+02
1.5732e+06      	2.86733513e+02
1.5768e+06      	2.86746763e+02
1.5804e+06      	2.86760005e+02
1.584e+06       	2.86773236e+02
1.5876e+06      	2.86786459e+02
1.5912e+06      	2.86799673e+02
1.5948e+06      	2.86812878e+02
1.5984e+06      	2.86826073e+02
1.602e+06       	2.86839260e+02
1.6056e+06      	2.86852437e+02
1.6092e+06      	2.86865606e+02
1.6128e+06      	2.86878765e+02
1.6164e+06      	2.86891915e+02
1.62e+06        	2.86905057e+02
1.6236e+06      	2.86918189e+02
1.6272e+06      	2.86931313e+02
1.6308e+06      	2.86944427e+02
1.6344e+06      	2.86957533e+02
1.638e+06       	2.86970629e+02
1.6416e+06      	2.86983717e+02
1.6452e+06      	2.86996796e+02
1.6488e+06      	2.87009865e+02
1.6524e+06      	2.87022926e+02
1.656e+06       	2.87035978e+02
1.6596e+06      	2.87049022e+02
1.6632e+06      	2.87062056e+02
1.6668e+06      	2.87075082e+02
1.6704e+06      	2.87088098e+02
1.674e+06       	2.87101106e+02
1.6776e+06      	2.87114105e+02
1.6812e+06      	2.87127096e+02
1.6848e+06      	2.87140077e+02
1.6884e+06      	2.87153050e+02
1.692e+06       	2.87166014e+02
1.6956e+06      	2.87178970e+02
1.6992e+06      	2.87191916e+02
1.7028e+06      	2.87204854e+02
1.7064e+06      	2.87217783e+02
1.71e+06        	2.87230704e+02
1.7136e+06      	2.87243615e+02
1.7172e+06      	2.87256518e+02
1.7208e+06      	2.87269413e+02
1.7244e+06      	2.87282299e+02
1.728e+06       	2.87295176e+02
1.7316e+06      	2.87308044e+02
1.7352e+06      	2.87320904e+02
1.7388e+06      	2.87333756e+02
1.7424e+06      	2.87346598e+02
1.746e+06       	2.87359432e+02
1.7496e+06      	2.87372258e+02
1.7532e+06      	2.87385075e+02
1.7568e+06      	2.87397883e+02
1.7604e+06      	2.87410683e+02
1.764e+06       	2.87423475e+02
1.7676e+06      	2.87436257e+02
1.7712e+06      	2.87449032e+02
1.7748e+06      	2.87461798e+02
1.7784e+06      	2.87474555e+02
1.782e+06       	2.87487304e+02
1.7856e+06      	2.87500044e+02
1.7892e+06      	2.87512776e+02
1.7928e+06      	2.87525500e+02
1.7964e+06      	2.87538215e+02
1.8e+06         	2.87550921e+02
1.8036e+06      	2.87563620e+02
1.8072e+06      	2.87576309e+02
1.8108e+06      	2.87588991e+02
1.8144e+06      	2.87601664e+02
1.818e+06       	2.87614329e+02
1.8216e+06      	2.87626985e+02
1.8252e+06      	2.87639633e+02
1.8288e+06      	2.87652272e+02
1.8324e+06      	2.87664904e+02
1.836e+06       	2.87677527e+02
1.8396e+06      	2.87690141e+02
1.8432e+06      	2.87702747e+02
1.8468e+06      	2.87715345e+02
1.8504e+06      	2.87727935e+02
1.854e+06       	2.87740517e+02
1.8576e+06      	2.87753090e+02
1.8612e+06      	2.87765655e+02
1.8648e+06      	2.87778211e+02
1.8684e+06      	2.87790760e+02
1.872e+06       	2.87803300e+02
1.8756e+06      	2.87815832e+02
1.8792e+06      	2.87828356e+02
1.8828e+06      	2.87840871e+02
1.8864e+06      	2.87853378e+02
1.89e+06        	2.87865878e+02
1.8936e+06      	2.87878369e+02
1.8972e+06      	2.87890851e+02
1.9008e+06      	2.87903326e+02
1.9044e+06      	2.87915793e+02
1.908e+06       	2.87928251e+02
1.9116e+06      	2.87940701e+02
1.9152e+06      	2.87953143e+02
1.9188e+06      	2.87965577e+02
1.9224e+06      	2.87978003e+02
1.926e+06       	2.87990421e+02
1.9296e+06      	2.88002831e+02
1.9332e+06      	2.88015232e+02
1.9368e+06      	2.88027626e+02
1.9404e+06      	2.88040011e+02
1.944e+06       	2.88052389e+02
1.9476e+06      	2.88064758e+02
1.9512e+06      	2.88077120e+02
1.9548e+06      	2.88089473e+02
1.9584e+06      	2.88101818e+02
1.962e+06       	2.88114156e+02
1.9656e+06      	2.88126485e+02
1.9692e+06      	2.88138806e+02
